Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke,Chrome 69.0.3497.100,,2018-10-16 17:26:45,2018-10-16 17:27:05,"19,881s",PASSED
,,,,,,
Test Cases/Login page check,Chrome 69.0.3497.100,,2018-10-16 17:26:46,2018-10-16 17:26:53,"7,031s",PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-16 17:26:46,2018-10-16 17:26:51,"4,922s",PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-16 17:26:51,2018-10-16 17:26:51,"0,248s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:26:51,2018-10-16 17:26:52,"0,771s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:26:52,2018-10-16 17:26:52,"0,066s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:26:52,2018-10-16 17:26:52,"0,078s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:26:52,2018-10-16 17:26:52,"0,062s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:26:52,2018-10-16 17:26:52,"0,066s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:26:52,2018-10-16 17:26:53,"0,083s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:26:53,2018-10-16 17:26:53,"0,053s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:26:53,2018-10-16 17:26:53,"0,048s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:26:53,2018-10-16 17:26:53,"0,054s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-16 17:26:53,2018-10-16 17:26:53,"0,157s",PASSED
,,,,,,
Test Cases/Logins test,Chrome 69.0.3497.100,,2018-10-16 17:26:53,2018-10-16 17:26:59,"6,310s",PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-16 17:26:53,2018-10-16 17:26:56,"2,881s",PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-16 17:26:56,2018-10-16 17:26:56,"0,242s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-16 17:26:56,2018-10-16 17:26:57,"1,249s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-16 17:26:57,2018-10-16 17:26:58,"0,309s",PASSED
click,Chrome 69.0.3497.100,,2018-10-16 17:26:58,2018-10-16 17:26:58,"0,159s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:26:58,2018-10-16 17:26:59,"1,097s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-16 17:26:59,2018-10-16 17:26:59,"0,106s",PASSED
,,,,,,
Test Cases/Logins test,Chrome 69.0.3497.100,,2018-10-16 17:26:59,2018-10-16 17:27:05,"5,970s",PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-16 17:26:59,2018-10-16 17:27:02,"2,662s",PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-16 17:27:02,2018-10-16 17:27:02,"0,235s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-16 17:27:02,2018-10-16 17:27:03,"1,220s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-16 17:27:03,2018-10-16 17:27:04,"0,234s",PASSED
click,Chrome 69.0.3497.100,,2018-10-16 17:27:04,2018-10-16 17:27:04,"0,115s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:27:04,2018-10-16 17:27:05,"1,373s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-16 17:27:05,2018-10-16 17:27:05,"0,110s",PASSED
