Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke,Chrome 70.0.3538.102,,2018-11-14 09:55:22,2018-11-14 09:55:46,"23,919s",PASSED
,,,,,,
Test Cases/Logins test,Chrome 70.0.3538.102,,2018-11-14 09:55:23,2018-11-14 09:55:33,"10,363s",PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-14 09:55:24,2018-11-14 09:55:29,"5,806s",PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 09:55:29,2018-11-14 09:55:31,"1,816s",PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 09:55:31,2018-11-14 09:55:32,"0,403s",PASSED
click,Chrome 70.0.3538.102,,2018-11-14 09:55:32,2018-11-14 09:55:32,"0,191s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:32,2018-11-14 09:55:33,"1,280s",PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 09:55:33,2018-11-14 09:55:33,"0,284s",PASSED
,,,,,,
Test Cases/Logins test,Chrome 70.0.3538.102,,2018-11-14 09:55:33,2018-11-14 09:55:46,"12,950s",PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-14 09:55:33,2018-11-14 09:55:38,"4,674s",PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 09:55:38,2018-11-14 09:55:40,"1,493s",PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 09:55:40,2018-11-14 09:55:40,"0,235s",PASSED
click,Chrome 70.0.3538.102,,2018-11-14 09:55:40,2018-11-14 09:55:45,"5,228s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:45,2018-11-14 09:55:46,"1,213s",PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 09:55:46,2018-11-14 09:55:46,"0,089s",PASSED
