Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
API,,,2018-10-24 17:56:15,2018-10-24 17:56:20,"4,819s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:56:16,2018-10-24 17:56:16,"0,731s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:56:16,2018-10-24 17:56:16,"0,312s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:56:16,2018-10-24 17:56:16,"0,021s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:56:16,2018-10-24 17:56:17,"0,082s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:56:16,2018-10-24 17:56:17,"0,052s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:56:17,2018-10-24 17:56:17,"0,004s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:56:17,2018-10-24 17:56:17,"0,185s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:56:17,2018-10-24 17:56:17,"0,166s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:56:17,2018-10-24 17:56:17,"0,003s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:56:17,2018-10-24 17:56:17,"0,084s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:56:17,2018-10-24 17:56:17,"0,057s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:56:17,2018-10-24 17:56:17,"0,005s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:56:17,2018-10-24 17:56:17,"0,080s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:56:17,2018-10-24 17:56:17,"0,060s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:56:17,2018-10-24 17:56:17,"0,003s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:56:17,2018-10-24 17:56:17,"0,066s",FAILED
