Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke,Chrome 70.0.3538.67,,2018-10-24 21:51:34,2018-10-24 21:52:10,"36,530s",PASSED
,,,,,,
Test Cases/Logins test,Chrome 70.0.3538.67,,2018-10-24 21:51:34,2018-10-24 21:51:47,"12,718s",PASSED
openBrowser,Chrome 70.0.3538.67,,2018-10-24 21:51:35,2018-10-24 21:51:43,"7,922s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 21:51:43,2018-10-24 21:51:44,"1,725s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 21:51:44,2018-10-24 21:51:45,"0,272s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 21:51:45,2018-10-24 21:51:45,"0,159s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:51:45,2018-10-24 21:51:47,"2,037s",PASSED
closeBrowser,Chrome 70.0.3538.67,,2018-10-24 21:51:47,2018-10-24 21:51:47,"0,130s",PASSED
,,,,,,
Test Cases/Logins test,Chrome 70.0.3538.67,,2018-10-24 21:51:47,2018-10-24 21:51:55,"7,697s",PASSED
openBrowser,Chrome 70.0.3538.67,,2018-10-24 21:51:47,2018-10-24 21:51:50,"3,502s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 21:51:50,2018-10-24 21:51:52,"1,984s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 21:51:52,2018-10-24 21:51:53,"0,345s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 21:51:53,2018-10-24 21:51:53,"0,154s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:51:53,2018-10-24 21:51:55,"1,593s",PASSED
closeBrowser,Chrome 70.0.3538.67,,2018-10-24 21:51:55,2018-10-24 21:51:55,"0,098s",PASSED
,,,,,,
Test Cases/Payments/Create new sundry account,Chrome 70.0.3538.67,,2018-10-24 21:51:55,2018-10-24 21:52:10,"15,312s",PASSED
callTestCase,Chrome 70.0.3538.67,,2018-10-24 21:51:55,2018-10-24 21:52:05,"9,637s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 21:52:05,2018-10-24 21:52:05,"0,258s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 21:52:05,2018-10-24 21:52:06,"0,367s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 21:52:06,2018-10-24 21:52:06,"0,396s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 21:52:06,2018-10-24 21:52:06,"0,207s",PASSED
Statement - ts = java.lang.System.currentTimeMillis() / 1000,Chrome 70.0.3538.67,,2018-10-24 21:52:06,2018-10-24 21:52:06,"0,006s",PASSED
Statement - tsAsString = ts.toString(),Chrome 70.0.3538.67,,2018-10-24 21:52:06,2018-10-24 21:52:06,"0,001s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 21:52:06,2018-10-24 21:52:08,"1,976s",PASSED
"Statement - AccountName = ""QAA test Katalon - "" + tsAsString",Chrome 70.0.3538.67,,2018-10-24 21:52:08,2018-10-24 21:52:08,"0,000s",PASSED
selectOptionByValue,Chrome 70.0.3538.67,,2018-10-24 21:52:08,2018-10-24 21:52:08,"0,276s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 21:52:08,2018-10-24 21:52:09,"0,246s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 21:52:09,2018-10-24 21:52:09,"0,292s",PASSED
verifyElementText,Chrome 70.0.3538.67,,2018-10-24 21:52:09,2018-10-24 21:52:10,"0,806s",PASSED
verifyElementText,Chrome 70.0.3538.67,,2018-10-24 21:52:10,2018-10-24 21:52:10,"0,066s",PASSED
verifyElementText,Chrome 70.0.3538.67,,2018-10-24 21:52:10,2018-10-24 21:52:10,"0,151s",PASSED
