Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Advanced,Chrome 70.0.3538.67,,2018-10-24 21:49:44,2018-10-24 21:51:29,"1m - 44,444s",PASSED
,,,,,,
Test Cases/Home page check,Chrome 70.0.3538.67,,2018-10-24 21:49:45,2018-10-24 21:49:58,"13,086s",PASSED
callTestCase,Chrome 70.0.3538.67,,2018-10-24 21:49:45,2018-10-24 21:49:56,"11,357s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:49:56,2018-10-24 21:49:57,"0,069s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:49:57,2018-10-24 21:49:57,"0,117s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:49:57,2018-10-24 21:49:57,"0,057s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:49:57,2018-10-24 21:49:57,"0,055s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:49:57,2018-10-24 21:49:57,"0,058s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:49:57,2018-10-24 21:49:57,"0,053s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 21:49:57,2018-10-24 21:49:57,"0,100s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:49:57,2018-10-24 21:49:57,"0,078s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:49:57,2018-10-24 21:49:57,"0,065s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:49:57,2018-10-24 21:49:57,"0,065s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:49:57,2018-10-24 21:49:57,"0,047s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:49:57,2018-10-24 21:49:57,"0,034s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:49:57,2018-10-24 21:49:57,"0,057s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:49:57,2018-10-24 21:49:57,"0,038s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 21:49:57,2018-10-24 21:49:57,"0,082s",PASSED
