Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
API smoke,,,2018-10-29 14:24:10,2018-10-29 14:24:15,"4,927s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:24:10,2018-10-29 14:24:11,"0,725s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,231s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,030s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,112s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,060s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,014s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,151s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,128s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,003s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,088s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,071s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,005s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,078s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,056s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,005s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,074s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,056s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:24:11,2018-10-29 14:24:11,"0,003s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:24:11,2018-10-29 14:24:12,"0,072s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:24:11,2018-10-29 14:24:12,"0,054s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:24:12,2018-10-29 14:24:12,"0,002s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:24:12,2018-10-29 14:24:12,"0,083s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:24:12,2018-10-29 14:24:12,"0,058s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:24:12,2018-10-29 14:24:12,"0,010s",PASSED
,,,,,,
