Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke,Chrome 69.0.3497.100,,2018-10-16 17:27:48,2018-10-16 17:28:06,"18,556s",PASSED
,,,,,,
Test Cases/Login page check,Chrome 69.0.3497.100,,2018-10-16 17:27:48,2018-10-16 17:27:54,"5,810s",PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-16 17:27:49,2018-10-16 17:27:52,"3,712s",PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-16 17:27:52,2018-10-16 17:27:53,"0,268s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:27:53,2018-10-16 17:27:54,"0,733s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:27:54,2018-10-16 17:27:54,"0,078s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:27:54,2018-10-16 17:27:54,"0,079s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:27:54,2018-10-16 17:27:54,"0,062s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:27:54,2018-10-16 17:27:54,"0,072s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:27:54,2018-10-16 17:27:54,"0,048s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:27:54,2018-10-16 17:27:54,"0,052s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:27:54,2018-10-16 17:27:54,"0,055s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:27:54,2018-10-16 17:27:54,"0,044s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-16 17:27:54,2018-10-16 17:27:54,"0,128s",PASSED
,,,,,,
Test Cases/Logins test,Chrome 69.0.3497.100,,2018-10-16 17:27:54,2018-10-16 17:28:00,"6,111s",PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-16 17:27:54,2018-10-16 17:27:57,"2,832s",PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-16 17:27:57,2018-10-16 17:27:58,"0,230s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-16 17:27:58,2018-10-16 17:27:59,"1,191s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-16 17:27:59,2018-10-16 17:27:59,"0,253s",PASSED
click,Chrome 69.0.3497.100,,2018-10-16 17:27:59,2018-10-16 17:27:59,"0,118s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:27:59,2018-10-16 17:28:00,"1,076s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-16 17:28:00,2018-10-16 17:28:00,"0,102s",PASSED
,,,,,,
Test Cases/Logins test,Chrome 69.0.3497.100,,2018-10-16 17:28:00,2018-10-16 17:28:06,"6,079s",PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-16 17:28:00,2018-10-16 17:28:03,"3,024s",PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-16 17:28:03,2018-10-16 17:28:04,"0,293s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-16 17:28:04,2018-10-16 17:28:05,"1,170s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-16 17:28:05,2018-10-16 17:28:05,"0,244s",PASSED
click,Chrome 69.0.3497.100,,2018-10-16 17:28:05,2018-10-16 17:28:05,"0,127s",PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-16 17:28:05,2018-10-16 17:28:06,"1,104s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-16 17:28:06,2018-10-16 17:28:06,"0,101s",PASSED
