Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
API,,,2018-10-24 17:46:48,2018-10-24 17:46:54,"5,497s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:49,2018-10-24 17:46:50,"0,895s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:50,2018-10-24 17:46:50,"0,365s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:50,2018-10-24 17:46:50,"0,034s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:50,2018-10-24 17:46:50,"0,107s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:50,2018-10-24 17:46:50,"0,056s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:50,2018-10-24 17:46:50,"0,023s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:50,2018-10-24 17:46:50,"0,176s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:50,2018-10-24 17:46:50,"0,152s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:50,2018-10-24 17:46:50,"0,003s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:50,2018-10-24 17:46:50,"0,094s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:50,2018-10-24 17:46:50,"0,071s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:50,2018-10-24 17:46:50,"0,008s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:50,2018-10-24 17:46:50,"0,080s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:50,2018-10-24 17:46:50,"0,062s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:50,2018-10-24 17:46:50,"0,003s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:50,2018-10-24 17:46:51,"0,066s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:50,2018-10-24 17:46:51,"0,051s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,003s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,073s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,055s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,003s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,099s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,083s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,004s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,082s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,067s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,003s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,072s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,059s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,003s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,099s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,077s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,002s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,083s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,068s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,003s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,163s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,149s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,002s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,074s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,060s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,002s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:51,2018-10-24 17:46:52,"0,295s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,150s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:51,2018-10-24 17:46:51,"0,003s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:52,2018-10-24 17:46:52,"0,068s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:52,2018-10-24 17:46:52,"0,050s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:52,2018-10-24 17:46:52,"0,002s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:52,2018-10-24 17:46:52,"0,061s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:52,2018-10-24 17:46:52,"0,048s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:52,2018-10-24 17:46:52,"0,001s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:52,2018-10-24 17:46:52,"0,090s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 17:46:52,2018-10-24 17:46:52,"0,073s",PASSED
verifyResponseStatusCode,,,2018-10-24 17:46:52,2018-10-24 17:46:52,"0,004s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 17:46:52,2018-10-24 17:46:52,"0,083s",FAILED
