Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Advanced,Chrome 70.0.3538.67,,2018-10-24 16:36:02,2018-10-24 16:37:33,"1m - 30,913s",FAILED
,,,,,,
Test Cases/Payments/SmartPayment,Chrome 70.0.3538.67,,2018-10-24 16:36:02,2018-10-24 16:36:25,"22,306s",PASSED
callTestCase,Chrome 70.0.3538.67,,2018-10-24 16:36:03,2018-10-24 16:36:16,"13,100s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:36:16,2018-10-24 16:36:16,"0,072s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:36:16,2018-10-24 16:36:17,"0,167s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:36:17,2018-10-24 16:36:17,"0,835s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:36:17,2018-10-24 16:36:18,"0,410s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:36:18,2018-10-24 16:36:18,"0,231s",PASSED
delay,Chrome 70.0.3538.67,,2018-10-24 16:36:18,2018-10-24 16:36:19,"1,021s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:36:19,2018-10-24 16:36:19,"0,250s",PASSED
"Statement - If (CountryStep1 == ""Czech Republic"")",Chrome 70.0.3538.67,,2018-10-24 16:36:19,2018-10-24 16:36:19,"0,001s",PASSED
"Statement - Else If (CountryStep1 == ""Bulgaria"")",Chrome 70.0.3538.67,,2018-10-24 16:36:19,2018-10-24 16:36:19,"0,001s",PASSED
Statement - Else,Chrome 70.0.3538.67,,2018-10-24 16:36:19,2018-10-24 16:36:24,"4,613s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:36:24,2018-10-24 16:36:24,"0,137s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:36:24,2018-10-24 16:36:25,"0,618s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 16:36:25,2018-10-24 16:36:25,"0,039s",PASSED
,,,,,,
Test Cases/Payments/SmartPayment,Chrome 70.0.3538.67,,2018-10-24 16:36:25,2018-10-24 16:36:52,"27,166s",FAILED
callTestCase,Chrome 70.0.3538.67,,2018-10-24 16:36:25,2018-10-24 16:36:36,"11,216s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:36:36,2018-10-24 16:36:36,"0,070s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:36:36,2018-10-24 16:36:36,"0,164s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:36:36,2018-10-24 16:36:37,"1,111s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:36:37,2018-10-24 16:36:38,"0,316s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:36:38,2018-10-24 16:36:38,"0,562s",PASSED
delay,Chrome 70.0.3538.67,,2018-10-24 16:36:38,2018-10-24 16:36:39,"1,005s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:36:39,2018-10-24 16:36:40,"0,220s",PASSED
"Statement - If (CountryStep1 == ""Czech Republic"")",Chrome 70.0.3538.67,,2018-10-24 16:36:40,2018-10-24 16:36:52,"12,410s",FAILED
,,,,,,
Test Cases/Payments/SmartPayment,Chrome 70.0.3538.67,,2018-10-24 16:36:52,2018-10-24 16:37:32,"40,502s",FAILED
callTestCase,Chrome 70.0.3538.67,,2018-10-24 16:36:52,2018-10-24 16:37:02,"9,638s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:37:02,2018-10-24 16:37:07,"5,088s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:37:07,2018-10-24 16:37:12,"5,283s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:37:12,2018-10-24 16:37:13,"0,727s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:37:13,2018-10-24 16:37:13,"0,353s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:37:13,2018-10-24 16:37:13,"0,243s",PASSED
delay,Chrome 70.0.3538.67,,2018-10-24 16:37:13,2018-10-24 16:37:14,"1,003s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:37:14,2018-10-24 16:37:20,"5,209s",PASSED
"Statement - If (CountryStep1 == ""Czech Republic"")",Chrome 70.0.3538.67,,2018-10-24 16:37:20,2018-10-24 16:37:20,"0,001s",PASSED
"Statement - Else If (CountryStep1 == ""Bulgaria"")",Chrome 70.0.3538.67,,2018-10-24 16:37:20,2018-10-24 16:37:32,"12,921s",FAILED
