Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Advanced,Chrome 70.0.3538.102,,2018-11-14 09:54:34,2018-11-14 09:55:17,"43,287s",PASSED
,,,,,,
Test Cases/Home page check,Chrome 70.0.3538.102,,2018-11-14 09:54:35,2018-11-14 09:54:51,"15,903s",PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-14 09:54:36,2018-11-14 09:54:50,"13,941s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,061s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,049s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,091s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,068s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,053s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,049s",PASSED
click,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,082s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,057s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,051s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,049s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,049s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,039s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,048s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,052s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,063s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:50,"0,057s",PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 09:54:50,2018-11-14 09:54:51,"0,238s",PASSED
,,,,,,
Test Cases/Login page check,Chrome 70.0.3538.102,,2018-11-14 09:54:51,2018-11-14 09:54:59,"7,802s",PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-14 09:54:51,2018-11-14 09:54:57,"5,471s",PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-14 09:54:57,2018-11-14 09:54:57,"0,266s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:57,2018-11-14 09:54:58,"1,045s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:58,2018-11-14 09:54:58,"0,201s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:58,2018-11-14 09:54:58,"0,055s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:58,2018-11-14 09:54:58,"0,049s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:58,2018-11-14 09:54:58,"0,047s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:58,2018-11-14 09:54:58,"0,046s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:58,2018-11-14 09:54:58,"0,073s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:58,2018-11-14 09:54:58,"0,042s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:54:58,2018-11-14 09:54:58,"0,046s",PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 09:54:58,2018-11-14 09:54:59,"0,092s",PASSED
,,,,,,
Test Cases/Payments/Dashboard check,Chrome 70.0.3538.102,,2018-11-14 09:54:59,2018-11-14 09:55:07,"8,917s",PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-14 09:54:59,2018-11-14 09:55:06,"7,248s",PASSED
click,Chrome 70.0.3538.102,,2018-11-14 09:55:06,2018-11-14 09:55:06,"0,084s",PASSED
click,Chrome 70.0.3538.102,,2018-11-14 09:55:06,2018-11-14 09:55:06,"0,198s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:06,2018-11-14 09:55:06,"0,076s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:06,2018-11-14 09:55:06,"0,045s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:06,2018-11-14 09:55:06,"0,045s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:06,2018-11-14 09:55:06,"0,042s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:06,2018-11-14 09:55:07,"0,050s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,050s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,046s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,052s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,057s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,047s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,042s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,040s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,044s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,048s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,040s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,042s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,038s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,038s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,037s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,038s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,051s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,042s",PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:07,"0,202s",PASSED
,,,,,,
Test Cases/Payments/Sundry accounts check,Chrome 70.0.3538.102,,2018-11-14 09:55:07,2018-11-14 09:55:17,"9,713s",PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-14 09:55:08,2018-11-14 09:55:15,"7,560s",PASSED
click,Chrome 70.0.3538.102,,2018-11-14 09:55:15,2018-11-14 09:55:15,"0,110s",PASSED
click,Chrome 70.0.3538.102,,2018-11-14 09:55:15,2018-11-14 09:55:16,"0,208s",PASSED
click,Chrome 70.0.3538.102,,2018-11-14 09:55:16,2018-11-14 09:55:16,"0,170s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:16,2018-11-14 09:55:16,"0,052s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:16,2018-11-14 09:55:16,"0,041s",PASSED
click,Chrome 70.0.3538.102,,2018-11-14 09:55:16,2018-11-14 09:55:16,"0,091s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:16,2018-11-14 09:55:16,"0,553s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:16,2018-11-14 09:55:17,"0,039s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:17,2018-11-14 09:55:17,"0,046s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:17,2018-11-14 09:55:17,"0,043s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:17,2018-11-14 09:55:17,"0,050s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:17,2018-11-14 09:55:17,"0,041s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:17,2018-11-14 09:55:17,"0,037s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:17,2018-11-14 09:55:17,"0,046s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:17,2018-11-14 09:55:17,"0,042s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:17,2018-11-14 09:55:17,"0,055s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:17,2018-11-14 09:55:17,"0,052s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:17,2018-11-14 09:55:17,"0,047s",PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-14 09:55:17,2018-11-14 09:55:17,"0,048s",PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 09:55:17,2018-11-14 09:55:17,"0,145s",PASSED
