Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke,Chrome 70.0.3538.77,,2018-10-25 10:54:42,2018-10-25 10:55:03,"21,771s",PASSED
,,,,,,
Test Cases/Logins test,Chrome 70.0.3538.77,,2018-10-25 10:54:42,2018-10-25 10:54:54,"12,091s",PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-25 10:54:43,2018-10-25 10:54:49,"6,558s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-25 10:54:49,2018-10-25 10:54:51,"2,068s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-25 10:54:51,2018-10-25 10:54:52,"0,375s",PASSED
click,Chrome 70.0.3538.77,,2018-10-25 10:54:52,2018-10-25 10:54:52,"0,247s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-25 10:54:52,2018-10-25 10:54:54,"2,137s",PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-25 10:54:54,2018-10-25 10:54:54,"0,196s",PASSED
,,,,,,
Test Cases/Logins test,Chrome 70.0.3538.77,,2018-10-25 10:54:54,2018-10-25 10:55:03,"9,096s",PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-25 10:54:54,2018-10-25 10:54:59,"4,261s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-25 10:54:59,2018-10-25 10:55:01,"2,408s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-25 10:55:01,2018-10-25 10:55:01,"0,426s",PASSED
click,Chrome 70.0.3538.77,,2018-10-25 10:55:01,2018-10-25 10:55:02,"0,175s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-25 10:55:02,2018-10-25 10:55:03,"1,646s",PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-25 10:55:03,2018-10-25 10:55:03,"0,163s",PASSED
