Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Advanced,Chrome 70.0.3538.67,,2018-10-24 16:56:22,2018-10-24 16:57:15,"53,306s",ERROR
,,,,,,
Test Cases/Payments/SmartPayment,Chrome 70.0.3538.67,,2018-10-24 16:56:22,2018-10-24 16:56:44,"21,585s",PASSED
callTestCase,Chrome 70.0.3538.67,,2018-10-24 16:56:23,2018-10-24 16:56:36,"12,688s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:56:36,2018-10-24 16:56:36,"0,076s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:56:36,2018-10-24 16:56:36,"0,184s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:56:36,2018-10-24 16:56:37,"0,781s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:56:37,2018-10-24 16:56:37,"0,475s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:56:37,2018-10-24 16:56:37,"0,229s",PASSED
delay,Chrome 70.0.3538.67,,2018-10-24 16:56:37,2018-10-24 16:56:38,"1,010s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:56:38,2018-10-24 16:56:39,"0,236s",PASSED
"Statement - If (CountryStep1 == ""Czech Republic"")",Chrome 70.0.3538.67,,2018-10-24 16:56:39,2018-10-24 16:56:39,"0,001s",PASSED
"Statement - Else If (CountryStep1 == ""Bulgaria"")",Chrome 70.0.3538.67,,2018-10-24 16:56:39,2018-10-24 16:56:39,"0,000s",PASSED
Statement - Else,Chrome 70.0.3538.67,,2018-10-24 16:56:39,2018-10-24 16:56:43,"4,342s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:56:43,2018-10-24 16:56:43,"0,122s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:56:43,2018-10-24 16:56:44,"0,614s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 16:56:44,2018-10-24 16:56:44,"0,049s",PASSED
,,,,,,
Test Cases/Payments/SmartPayment,Chrome 70.0.3538.67,,2018-10-24 16:56:44,2018-10-24 16:56:59,"15,576s",PASSED
callTestCase,Chrome 70.0.3538.67,,2018-10-24 16:56:44,2018-10-24 16:56:53,"9,144s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:56:53,2018-10-24 16:56:53,"0,066s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:56:53,2018-10-24 16:56:53,"0,168s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:56:53,2018-10-24 16:56:54,"1,301s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:56:54,2018-10-24 16:56:55,"0,325s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:56:55,2018-10-24 16:56:55,"0,238s",PASSED
delay,Chrome 70.0.3538.67,,2018-10-24 16:56:55,2018-10-24 16:56:56,"1,003s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:56:56,2018-10-24 16:56:56,"0,253s",PASSED
"Statement - If (CountryStep1 == ""Czech Republic"")",Chrome 70.0.3538.67,,2018-10-24 16:56:56,2018-10-24 16:56:59,"2,192s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:56:59,2018-10-24 16:56:59,"0,109s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:56:59,2018-10-24 16:56:59,"0,621s",PASSED
verifyElementVisible,Chrome 70.0.3538.67,,2018-10-24 16:56:59,2018-10-24 16:56:59,"0,052s",PASSED
,,,,,,
Test Cases/Payments/SmartPayment,Chrome 70.0.3538.67,,2018-10-24 16:56:59,2018-10-24 16:57:15,"15,356s",ERROR
callTestCase,Chrome 70.0.3538.67,,2018-10-24 16:56:59,2018-10-24 16:57:08,"9,034s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:57:08,2018-10-24 16:57:08,"0,070s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:57:08,2018-10-24 16:57:09,"0,203s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:57:09,2018-10-24 16:57:10,"0,978s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:57:10,2018-10-24 16:57:10,"0,434s",PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 16:57:10,2018-10-24 16:57:10,"0,222s",PASSED
delay,Chrome 70.0.3538.67,,2018-10-24 16:57:10,2018-10-24 16:57:11,"1,005s",PASSED
click,Chrome 70.0.3538.67,,2018-10-24 16:57:11,2018-10-24 16:57:11,"0,220s",PASSED
"Statement - If (CountryStep1 == ""Czech Republic"")",Chrome 70.0.3538.67,,2018-10-24 16:57:11,2018-10-24 16:57:11,"0,000s",PASSED
"Statement - Else If (CountryStep1 == ""Bulgaria"")",Chrome 70.0.3538.67,,2018-10-24 16:57:11,2018-10-24 16:57:15,"3,149s",PASSED
