Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
API,,,2018-10-17 16:08:08,2018-10-17 16:08:10,"2,273s",ERROR
,,,,,,
Test Cases/API/API smoke,,,2018-10-17 16:08:08,2018-10-17 16:08:10,"1,256s",ERROR
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-17 16:08:09,2018-10-17 16:08:09,"0,504s",PASSED
verifyResponseStatusCode,,,2018-10-17 16:08:09,2018-10-17 16:08:09,"0,008s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-17 16:08:10,2018-10-17 16:08:10,"0,192s",ERROR
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-17 16:08:10,2018-10-17 16:08:10,"0,120s",PASSED
verifyResponseStatusCode,,,2018-10-17 16:08:10,2018-10-17 16:08:10,"0,001s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-17 16:08:10,2018-10-17 16:08:10,"0,166s",ERROR
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-17 16:08:10,2018-10-17 16:08:10,"0,105s",PASSED
verifyResponseStatusCode,,,2018-10-17 16:08:10,2018-10-17 16:08:10,"0,000s",PASSED
