Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
API,,,2018-10-17 15:56:21,2018-10-17 15:56:52,"31,430s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-17 15:56:21,2018-10-17 15:56:52,"30,664s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-17 15:56:22,2018-10-17 15:56:52,"30,175s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-17 15:56:52,2018-10-17 15:56:52,"0,047s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-17 15:56:52,2018-10-17 15:56:52,"0,009s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-17 15:56:52,2018-10-17 15:56:52,"0,030s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-17 15:56:52,2018-10-17 15:56:52,"0,012s",FAILED
