Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
API smoke,,,2018-10-24 18:41:59,2018-10-24 18:42:04,"4,952s",ERROR
,,,,,,
Test Cases/API/API test,,,2018-10-24 18:41:59,2018-10-24 18:42:00,"0,835s",ERROR
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-24 18:42:00,2018-10-24 18:42:00,"0,280s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:42:00,2018-10-24 18:42:00,"0,004s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-24 18:42:00,2018-10-24 18:42:00,"0,142s",ERROR
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-24 18:42:00,2018-10-24 18:42:00,"0,054s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:42:00,2018-10-24 18:42:00,"0,002s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-24 18:42:00,2018-10-24 18:42:01,"0,134s",ERROR
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-24 18:42:00,2018-10-24 18:42:00,"0,113s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:42:00,2018-10-24 18:42:00,"0,001s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-24 18:42:01,2018-10-24 18:42:01,"0,074s",ERROR
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-24 18:42:01,2018-10-24 18:42:01,"0,051s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:42:01,2018-10-24 18:42:01,"0,002s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-24 18:42:01,2018-10-24 18:42:01,"0,073s",ERROR
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-24 18:42:01,2018-10-24 18:42:01,"0,054s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:42:01,2018-10-24 18:42:01,"0,001s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-24 18:42:01,2018-10-24 18:42:01,"0,082s",ERROR
