Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Advanced,Chrome 70.0.3538.77,,2018-11-13 08:57:22,2018-11-13 08:59:43,"2m - 21,676s",FAILED
,,,,,,
Test Cases/Home page check,Chrome 70.0.3538.77,,2018-11-13 08:57:22,2018-11-13 08:57:50,"27,829s",FAILED
callTestCase,Chrome 70.0.3538.77,,2018-11-13 08:57:23,2018-11-13 08:57:36,"13,386s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:36,2018-11-13 08:57:36,"0,054s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:36,2018-11-13 08:57:37,"0,038s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:37,2018-11-13 08:57:37,"0,064s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:37,2018-11-13 08:57:37,"0,052s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:37,2018-11-13 08:57:37,"0,077s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:37,2018-11-13 08:57:37,"0,063s",PASSED
click,Chrome 70.0.3538.77,,2018-11-13 08:57:37,2018-11-13 08:57:37,"0,101s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:37,2018-11-13 08:57:37,"0,082s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:37,2018-11-13 08:57:37,"0,077s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:37,2018-11-13 08:57:37,"0,097s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:37,2018-11-13 08:57:37,"0,061s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:37,2018-11-13 08:57:37,"0,035s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:37,2018-11-13 08:57:50,"12,989s",FAILED
,,,,,,
Test Cases/Login page check,Chrome 70.0.3538.77,,2018-11-13 08:57:50,2018-11-13 08:57:57,"6,800s",PASSED
openBrowser,Chrome 70.0.3538.77,,2018-11-13 08:57:51,2018-11-13 08:57:55,"4,715s",PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-11-13 08:57:55,2018-11-13 08:57:56,"0,256s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:56,2018-11-13 08:57:56,"0,796s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:56,2018-11-13 08:57:56,"0,066s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:56,2018-11-13 08:57:57,"0,106s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:57,2018-11-13 08:57:57,"0,082s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:57,2018-11-13 08:57:57,"0,047s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:57,2018-11-13 08:57:57,"0,055s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:57,2018-11-13 08:57:57,"0,058s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:57,2018-11-13 08:57:57,"0,087s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-11-13 08:57:57,2018-11-13 08:57:57,"0,044s",PASSED
