Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
API,,,2018-10-24 18:05:05,2018-10-24 18:05:07,"2,085s",ERROR
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:05:06,2018-10-24 18:05:06,"0,516s",ERROR
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 18:05:06,2018-10-24 18:05:06,"0,004s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:05:06,2018-10-24 18:05:06,"0,028s",ERROR
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 18:05:06,2018-10-24 18:05:06,"0,006s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:05:06,2018-10-24 18:05:06,"0,020s",ERROR
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 18:05:06,2018-10-24 18:05:06,"0,002s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:05:06,2018-10-24 18:05:06,"0,028s",ERROR
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 18:05:06,2018-10-24 18:05:06,"0,001s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:05:06,2018-10-24 18:05:06,"0,026s",ERROR
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 18:05:06,2018-10-24 18:05:06,"0,001s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:05:06,2018-10-24 18:05:07,"0,023s",ERROR
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [Prefix:Prefix, URL:URLE]))",,,2018-10-24 18:05:07,2018-10-24 18:05:07,"0,002s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:05:07,2018-10-24 18:05:07,"0,044s",ERROR
