Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
API smoke,,,2018-10-29 14:29:55,2018-10-29 14:30:00,"5,619s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:29:55,2018-10-29 14:29:56,"0,811s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:29:55,2018-10-29 14:29:56,"0,233s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,035s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,082s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,056s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,004s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,165s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,144s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,003s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,127s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,085s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,007s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,081s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,065s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,002s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,090s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,061s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,005s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,104s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,062s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:29:56,2018-10-29 14:29:56,"0,013s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,097s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,062s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,002s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,093s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,059s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,003s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,097s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,081s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,003s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,091s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,068s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,002s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,091s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,065s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,005s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,286s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,261s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,002s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,060s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:29:57,2018-10-29 14:29:57,"0,050s",PASSED
