Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Advanced,Chrome 70.0.3538.77,,2018-10-29 14:12:21,2018-10-29 14:15:13,"2m - 52,480s",PASSED
,,,,,,
Test Cases/Home page check,Chrome 70.0.3538.77,,2018-10-29 14:12:22,2018-10-29 14:12:39,"17,175s",PASSED
callTestCase,Chrome 70.0.3538.77,,2018-10-29 14:12:23,2018-10-29 14:12:37,"14,455s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:37,2018-10-29 14:12:37,"0,081s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:37,2018-10-29 14:12:37,"0,049s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:37,2018-10-29 14:12:38,"0,068s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:38,2018-10-29 14:12:38,"0,066s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:38,2018-10-29 14:12:38,"0,059s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:38,2018-10-29 14:12:38,"0,054s",PASSED
click,Chrome 70.0.3538.77,,2018-10-29 14:12:38,2018-10-29 14:12:38,"0,147s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:38,2018-10-29 14:12:38,"0,073s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:38,2018-10-29 14:12:38,"0,067s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:38,2018-10-29 14:12:38,"0,075s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:38,2018-10-29 14:12:38,"0,123s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:38,2018-10-29 14:12:38,"0,045s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:38,2018-10-29 14:12:38,"0,059s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:38,2018-10-29 14:12:38,"0,088s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:38,2018-10-29 14:12:38,"0,078s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:38,2018-10-29 14:12:39,"0,084s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:39,2018-10-29 14:12:39,"0,106s",PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 14:12:39,2018-10-29 14:12:39,"0,236s",PASSED
,,,,,,
Test Cases/Login page check,Chrome 70.0.3538.77,,2018-10-29 14:12:39,2018-10-29 14:12:46,"7,364s",PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-29 14:12:40,2018-10-29 14:12:44,"3,917s",PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-10-29 14:12:44,2018-10-29 14:12:44,"0,264s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:44,2018-10-29 14:12:45,"1,266s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:45,2018-10-29 14:12:46,"0,206s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:46,2018-10-29 14:12:46,"0,117s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:46,2018-10-29 14:12:46,"0,073s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:46,2018-10-29 14:12:46,"0,073s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:46,2018-10-29 14:12:46,"0,087s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:46,2018-10-29 14:12:46,"0,070s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:46,2018-10-29 14:12:46,"0,068s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:12:46,2018-10-29 14:12:46,"0,064s",PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 14:12:46,2018-10-29 14:12:46,"0,175s",PASSED
,,,,,,
Test Cases/Payments/Dashboard check,Chrome 70.0.3538.77,,2018-10-29 14:12:46,2018-10-29 14:12:58,"11,926s",PASSED
callTestCase,Chrome 70.0.3538.77,,2018-10-29 14:12:47,2018-10-29 14:12:56,"8,532s",PASSED
click,Chrome 70.0.3538.77,,2018-10-29 14:12:56,2018-10-29 14:12:56,"0,136s",PASSED
