Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Advanced,Chrome 70.0.3538.77,,2018-10-29 14:21:15,2018-10-29 14:23:38,"2m - 23,814s",PASSED
,,,,,,
Test Cases/Home page check,Chrome 70.0.3538.77,,2018-10-29 14:21:15,2018-10-29 14:21:40,"25,009s",PASSED
callTestCase,Chrome 70.0.3538.77,,2018-10-29 14:21:16,2018-10-29 14:21:33,"17,384s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:33,2018-10-29 14:21:33,"0,127s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:33,2018-10-29 14:21:33,"0,064s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:33,2018-10-29 14:21:33,"0,084s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:33,2018-10-29 14:21:34,"0,085s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:34,2018-10-29 14:21:34,"0,072s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:34,2018-10-29 14:21:34,"0,065s",PASSED
click,Chrome 70.0.3538.77,,2018-10-29 14:21:34,2018-10-29 14:21:39,"5,274s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:39,2018-10-29 14:21:39,"0,096s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:39,2018-10-29 14:21:39,"0,125s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:39,2018-10-29 14:21:39,"0,132s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:39,2018-10-29 14:21:39,"0,079s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:39,2018-10-29 14:21:39,"0,099s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:39,2018-10-29 14:21:40,"0,099s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:40,2018-10-29 14:21:40,"0,081s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:40,2018-10-29 14:21:40,"0,099s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:40,2018-10-29 14:21:40,"0,161s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:40,2018-10-29 14:21:40,"0,218s",PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 14:21:40,2018-10-29 14:21:40,"0,116s",PASSED
,,,,,,
Test Cases/Login page check,Chrome 70.0.3538.77,,2018-10-29 14:21:40,2018-10-29 14:21:49,"8,679s",PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-29 14:21:41,2018-10-29 14:21:47,"5,381s",PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-10-29 14:21:47,2018-10-29 14:21:47,"0,239s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:47,2018-10-29 14:21:48,"1,080s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:48,2018-10-29 14:21:48,"0,069s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:48,2018-10-29 14:21:48,"0,192s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:48,2018-10-29 14:21:48,"0,131s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:48,2018-10-29 14:21:48,"0,117s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:48,2018-10-29 14:21:49,"0,119s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:49,2018-10-29 14:21:49,"0,091s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:49,2018-10-29 14:21:49,"0,075s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:21:49,2018-10-29 14:21:49,"0,121s",PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 14:21:49,2018-10-29 14:21:49,"0,102s",PASSED
,,,,,,
Test Cases/Payments/Dashboard check,Chrome 70.0.3538.77,,2018-10-29 14:21:49,2018-10-29 14:22:01,"12,174s",PASSED
callTestCase,Chrome 70.0.3538.77,,2018-10-29 14:21:50,2018-10-29 14:21:59,"9,415s",PASSED
click,Chrome 70.0.3538.77,,2018-10-29 14:21:59,2018-10-29 14:21:59,"0,209s",PASSED
click,Chrome 70.0.3538.77,,2018-10-29 14:21:59,2018-10-29 14:22:00,"0,326s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:00,2018-10-29 14:22:00,"0,070s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:00,2018-10-29 14:22:00,"0,054s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:00,2018-10-29 14:22:00,"0,063s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:00,2018-10-29 14:22:00,"0,060s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:00,2018-10-29 14:22:00,"0,050s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:00,2018-10-29 14:22:00,"0,057s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:00,2018-10-29 14:22:00,"0,043s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:00,2018-10-29 14:22:00,"0,051s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:00,2018-10-29 14:22:00,"0,052s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:00,2018-10-29 14:22:00,"0,055s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:00,2018-10-29 14:22:00,"0,066s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:00,2018-10-29 14:22:00,"0,083s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:00,2018-10-29 14:22:00,"0,072s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:00,2018-10-29 14:22:00,"0,059s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:00,2018-10-29 14:22:01,"0,051s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:01,2018-10-29 14:22:01,"0,057s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:01,2018-10-29 14:22:01,"0,047s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:01,2018-10-29 14:22:01,"0,056s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:01,2018-10-29 14:22:01,"0,046s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:01,2018-10-29 14:22:01,"0,052s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:01,2018-10-29 14:22:01,"0,046s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:01,2018-10-29 14:22:01,"0,048s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:01,2018-10-29 14:22:01,"0,050s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:01,2018-10-29 14:22:01,"0,053s",PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 14:22:01,2018-10-29 14:22:01,"0,125s",PASSED
,,,,,,
Test Cases/Payments/Sundry accounts check,Chrome 70.0.3538.77,,2018-10-29 14:22:01,2018-10-29 14:22:13,"11,817s",PASSED
callTestCase,Chrome 70.0.3538.77,,2018-10-29 14:22:02,2018-10-29 14:22:10,"8,876s",PASSED
click,Chrome 70.0.3538.77,,2018-10-29 14:22:10,2018-10-29 14:22:11,"0,267s",PASSED
click,Chrome 70.0.3538.77,,2018-10-29 14:22:11,2018-10-29 14:22:11,"0,245s",PASSED
click,Chrome 70.0.3538.77,,2018-10-29 14:22:11,2018-10-29 14:22:11,"0,228s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:11,2018-10-29 14:22:11,"0,170s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:11,2018-10-29 14:22:11,"0,046s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:11,2018-10-29 14:22:11,"0,063s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:11,2018-10-29 14:22:12,"0,047s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:12,2018-10-29 14:22:12,"0,045s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:12,2018-10-29 14:22:12,"0,035s",PASSED
click,Chrome 70.0.3538.77,,2018-10-29 14:22:12,2018-10-29 14:22:12,"0,113s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:12,2018-10-29 14:22:12,"0,566s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:12,2018-10-29 14:22:12,"0,044s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:12,2018-10-29 14:22:12,"0,045s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:12,2018-10-29 14:22:12,"0,037s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:12,2018-10-29 14:22:12,"0,043s",PASSED
verifyElementVisible,Chrome 70.0.3538.77,,2018-10-29 14:22:12,2018-10-29 14:22:12,"0,036s",PASSED
