Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke,Chrome 70.0.3538.64,,2018-10-25 11:32:37,2018-10-25 11:33:20,"42,886s",PASSED
,,,,,,
Test Cases/Logins test,Chrome 70.0.3538.64,,2018-10-25 11:32:37,2018-10-25 11:33:02,"24,883s",PASSED
openBrowser,Chrome 70.0.3538.64,,2018-10-25 11:32:38,2018-10-25 11:32:56,"18,151s",PASSED
setText,Chrome 70.0.3538.64,,2018-10-25 11:32:56,2018-10-25 11:32:58,"2,503s",PASSED
setText,Chrome 70.0.3538.64,,2018-10-25 11:32:58,2018-10-25 11:32:59,"0,918s",PASSED
click,Chrome 70.0.3538.64,,2018-10-25 11:32:59,2018-10-25 11:33:00,"0,412s",PASSED
verifyElementVisible,Chrome 70.0.3538.64,,2018-10-25 11:33:00,2018-10-25 11:33:01,"1,491s",PASSED
closeBrowser,Chrome 70.0.3538.64,,2018-10-25 11:33:01,2018-10-25 11:33:02,"0,879s",PASSED
,,,,,,
Test Cases/Logins test,Chrome 70.0.3538.64,,2018-10-25 11:33:02,2018-10-25 11:33:20,"17,508s",PASSED
openBrowser,Chrome 70.0.3538.64,,2018-10-25 11:33:02,2018-10-25 11:33:14,"11,732s",PASSED
setText,Chrome 70.0.3538.64,,2018-10-25 11:33:14,2018-10-25 11:33:16,"2,294s",PASSED
setText,Chrome 70.0.3538.64,,2018-10-25 11:33:16,2018-10-25 11:33:17,"0,711s",PASSED
click,Chrome 70.0.3538.64,,2018-10-25 11:33:17,2018-10-25 11:33:17,"0,511s",PASSED
verifyElementVisible,Chrome 70.0.3538.64,,2018-10-25 11:33:17,2018-10-25 11:33:19,"1,402s",PASSED
closeBrowser,Chrome 70.0.3538.64,,2018-10-25 11:33:19,2018-10-25 11:33:20,"0,840s",PASSED
