Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
API smoke,,,2018-10-25 08:28:38,2018-10-25 08:28:43,"4,254s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:39,2018-10-25 08:28:40,"0,740s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:39,2018-10-25 08:28:40,"0,275s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,035s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,063s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,047s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,002s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,136s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,118s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,004s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,061s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,045s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,003s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,069s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,056s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,002s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,063s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,047s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,004s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,060s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,045s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,004s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,066s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,054s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,002s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,058s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,043s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,003s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,053s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,043s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,001s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,060s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,052s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:40,2018-10-25 08:28:40,"0,001s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:40,2018-10-25 08:28:41,"0,058s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,047s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,002s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,123s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,112s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,001s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,061s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,047s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,004s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,150s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,123s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,004s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,078s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,054s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,003s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,060s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,050s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,002s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,053s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,044s",PASSED
verifyResponseStatusCode,,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,001s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 08:28:41,2018-10-25 08:28:41,"0,058s",PASSED
