Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
API,,,2018-10-24 18:12:48,2018-10-24 18:12:53,"4,640s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:49,2018-10-24 18:12:50,"0,729s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:49,2018-10-24 18:12:50,"0,264s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,045s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,084s",FAILED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,056s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,006s",FAILED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,116s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,098s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,005s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,067s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,052s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,003s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,068s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,052s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,002s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,072s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,060s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,004s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,061s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,049s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,003s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,070s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,058s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,001s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,065s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,050s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,005s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,071s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,061s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,002s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,064s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,050s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,004s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,070s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,058s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:50,2018-10-24 18:12:50,"0,002s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:50,2018-10-24 18:12:51,"0,138s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:50,2018-10-24 18:12:51,"0,125s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:51,2018-10-24 18:12:51,"0,002s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:51,2018-10-24 18:12:51,"0,063s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:51,2018-10-24 18:12:51,"0,053s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:51,2018-10-24 18:12:51,"0,002s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:51,2018-10-24 18:12:51,"0,141s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:51,2018-10-24 18:12:51,"0,127s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:51,2018-10-24 18:12:51,"0,002s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:51,2018-10-24 18:12:51,"0,062s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API test, [URLE:URLE]))",,,2018-10-24 18:12:51,2018-10-24 18:12:51,"0,050s",PASSED
verifyResponseStatusCode,,,2018-10-24 18:12:51,2018-10-24 18:12:51,"0,003s",PASSED
,,,,,,
Test Cases/API/API smoke,,,2018-10-24 18:12:51,2018-10-24 18:12:51,"0,061s",PASSED
