Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
API smoke,,,2018-10-29 14:15:54,2018-10-29 14:16:02,"8,185s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:15:55,2018-10-29 14:15:57,"1,773s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:15:56,2018-10-29 14:15:57,"0,359s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:15:57,2018-10-29 14:15:57,"0,039s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:15:57,2018-10-29 14:15:57,"0,101s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:15:57,2018-10-29 14:15:57,"0,063s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:15:57,2018-10-29 14:15:57,"0,009s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:15:57,2018-10-29 14:15:57,"0,264s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:15:57,2018-10-29 14:15:57,"0,220s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:15:57,2018-10-29 14:15:57,"0,006s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:15:57,2018-10-29 14:15:57,"0,161s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:15:57,2018-10-29 14:15:57,"0,106s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:15:57,2018-10-29 14:15:57,"0,011s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:15:57,2018-10-29 14:15:57,"0,099s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:15:57,2018-10-29 14:15:57,"0,066s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:15:57,2018-10-29 14:15:57,"0,005s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:15:57,2018-10-29 14:15:58,"0,115s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:15:57,2018-10-29 14:15:58,"0,084s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,005s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,103s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,066s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,004s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,087s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,061s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,004s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,102s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,061s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,009s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,145s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,108s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,009s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,086s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,060s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,004s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,135s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,099s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,004s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,237s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,211s",PASSED
verifyResponseStatusCode,,,2018-10-29 14:15:58,2018-10-29 14:15:58,"0,004s",PASSED
,,,,,,
