Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
API smoke,,,2018-10-25 12:19:11,2018-10-25 12:19:17,"5,684s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 12:19:12,2018-10-25 12:19:13,"0,995s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 12:19:13,2018-10-25 12:19:13,"0,335s",PASSED
verifyResponseStatusCode,,,2018-10-25 12:19:13,2018-10-25 12:19:13,"0,019s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 12:19:13,2018-10-25 12:19:13,"0,103s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 12:19:13,2018-10-25 12:19:13,"0,078s",PASSED
verifyResponseStatusCode,,,2018-10-25 12:19:13,2018-10-25 12:19:13,"0,006s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 12:19:13,2018-10-25 12:19:13,"0,157s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 12:19:13,2018-10-25 12:19:13,"0,128s",PASSED
verifyResponseStatusCode,,,2018-10-25 12:19:13,2018-10-25 12:19:13,"0,005s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 12:19:13,2018-10-25 12:19:13,"0,144s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 12:19:13,2018-10-25 12:19:13,"0,110s",PASSED
verifyResponseStatusCode,,,2018-10-25 12:19:13,2018-10-25 12:19:13,"0,009s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 12:19:13,2018-10-25 12:19:13,"0,065s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 12:19:13,2018-10-25 12:19:13,"0,052s",PASSED
verifyResponseStatusCode,,,2018-10-25 12:19:13,2018-10-25 12:19:13,"0,003s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 12:19:13,2018-10-25 12:19:14,"0,061s",PASSED
