Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Smoke,Firefox 61.0,,2018-10-22 09:22:01,2018-10-22 09:22:56,"54,663s",PASSED
,,,,,,
Test Cases/Logins test,Firefox 61.0,,2018-10-22 09:22:02,2018-10-22 09:22:21,"19,838s",PASSED
openBrowser,Firefox 61.0,,2018-10-22 09:22:02,2018-10-22 09:22:13,"11,281s",PASSED
maximizeWindow,Firefox 61.0,,2018-10-22 09:22:13,2018-10-22 09:22:14,"0,586s",PASSED
setText,Firefox 61.0,,2018-10-22 09:22:14,2018-10-22 09:22:16,"2,077s",PASSED
setText,Firefox 61.0,,2018-10-22 09:22:16,2018-10-22 09:22:17,"0,568s",PASSED
click,Firefox 61.0,,2018-10-22 09:22:17,2018-10-22 09:22:17,"0,479s",PASSED
verifyElementVisible,Firefox 61.0,,2018-10-22 09:22:17,2018-10-22 09:22:21,"4,034s",PASSED
closeBrowser,Firefox 61.0,,2018-10-22 09:22:21,2018-10-22 09:22:21,"0,325s",PASSED
,,,,,,
Test Cases/Logins test,Firefox 61.0,,2018-10-22 09:22:21,2018-10-22 09:22:38,"16,708s",PASSED
openBrowser,Firefox 61.0,,2018-10-22 09:22:21,2018-10-22 09:22:32,"10,290s",PASSED
maximizeWindow,Firefox 61.0,,2018-10-22 09:22:32,2018-10-22 09:22:32,"0,461s",PASSED
setText,Firefox 61.0,,2018-10-22 09:22:32,2018-10-22 09:22:35,"2,614s",PASSED
setText,Firefox 61.0,,2018-10-22 09:22:35,2018-10-22 09:22:35,"0,679s",PASSED
click,Firefox 61.0,,2018-10-22 09:22:35,2018-10-22 09:22:36,"0,585s",PASSED
verifyElementVisible,Firefox 61.0,,2018-10-22 09:22:36,2018-10-22 09:22:38,"1,786s",PASSED
closeBrowser,Firefox 61.0,,2018-10-22 09:22:38,2018-10-22 09:22:38,"0,268s",PASSED
,,,,,,
Test Cases/Payments/Create new sundry account,Firefox 61.0,,2018-10-22 09:22:38,2018-10-22 09:22:55,"17,028s",PASSED
callTestCase,Firefox 61.0,,2018-10-22 09:22:39,2018-10-22 09:22:49,"10,141s",PASSED
click,Firefox 61.0,,2018-10-22 09:22:49,2018-10-22 09:22:49,"0,256s",PASSED
click,Firefox 61.0,,2018-10-22 09:22:49,2018-10-22 09:22:50,"0,658s",PASSED
click,Firefox 61.0,,2018-10-22 09:22:50,2018-10-22 09:22:50,"0,596s",PASSED
click,Firefox 61.0,,2018-10-22 09:22:50,2018-10-22 09:22:51,"0,864s",PASSED
Statement - ts = java.lang.System.currentTimeMillis() / 1000,Firefox 61.0,,2018-10-22 09:22:51,2018-10-22 09:22:51,"0,020s",PASSED
Statement - tsAsString = ts.toString(),Firefox 61.0,,2018-10-22 09:22:51,2018-10-22 09:22:51,"0,003s",PASSED
setText,Firefox 61.0,,2018-10-22 09:22:51,2018-10-22 09:22:53,"1,675s",PASSED
"Statement - AccountName = ""QAA test Katalon - "" + tsAsString",Firefox 61.0,,2018-10-22 09:22:53,2018-10-22 09:22:53,"0,001s",PASSED
selectOptionByValue,Firefox 61.0,,2018-10-22 09:22:53,2018-10-22 09:22:53,"0,557s",PASSED
click,Firefox 61.0,,2018-10-22 09:22:53,2018-10-22 09:22:54,"0,267s",PASSED
click,Firefox 61.0,,2018-10-22 09:22:54,2018-10-22 09:22:54,"0,465s",PASSED
verifyElementText,Firefox 61.0,,2018-10-22 09:22:54,2018-10-22 09:22:55,"0,732s",PASSED
verifyElementText,Firefox 61.0,,2018-10-22 09:22:55,2018-10-22 09:22:55,"0,048s",PASSED
verifyElementText,Firefox 61.0,,2018-10-22 09:22:55,2018-10-22 09:22:55,"0,092s",PASSED
