Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
API smoke,,,2018-10-25 10:55:07,2018-10-25 10:55:11,"4,271s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 10:55:07,2018-10-25 10:55:08,"0,698s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 10:55:08,2018-10-25 10:55:08,"0,241s",PASSED
verifyResponseStatusCode,,,2018-10-25 10:55:08,2018-10-25 10:55:08,"0,022s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 10:55:08,2018-10-25 10:55:08,"0,073s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 10:55:08,2018-10-25 10:55:08,"0,050s",PASSED
verifyResponseStatusCode,,,2018-10-25 10:55:08,2018-10-25 10:55:08,"0,007s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 10:55:08,2018-10-25 10:55:08,"0,140s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 10:55:08,2018-10-25 10:55:08,"0,122s",PASSED
verifyResponseStatusCode,,,2018-10-25 10:55:08,2018-10-25 10:55:08,"0,004s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 10:55:08,2018-10-25 10:55:08,"0,067s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 10:55:08,2018-10-25 10:55:08,"0,049s",PASSED
verifyResponseStatusCode,,,2018-10-25 10:55:08,2018-10-25 10:55:08,"0,006s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 10:55:08,2018-10-25 10:55:09,"0,073s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 10:55:09,2018-10-25 10:55:09,"0,051s",PASSED
verifyResponseStatusCode,,,2018-10-25 10:55:09,2018-10-25 10:55:09,"0,006s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 10:55:09,2018-10-25 10:55:09,"0,062s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 10:55:09,2018-10-25 10:55:09,"0,047s",PASSED
verifyResponseStatusCode,,,2018-10-25 10:55:09,2018-10-25 10:55:09,"0,002s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 10:55:09,2018-10-25 10:55:09,"0,067s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 10:55:09,2018-10-25 10:55:09,"0,050s",PASSED
verifyResponseStatusCode,,,2018-10-25 10:55:09,2018-10-25 10:55:09,"0,004s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 10:55:09,2018-10-25 10:55:09,"0,066s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 10:55:09,2018-10-25 10:55:09,"0,049s",PASSED
verifyResponseStatusCode,,,2018-10-25 10:55:09,2018-10-25 10:55:09,"0,002s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 10:55:09,2018-10-25 10:55:09,"0,065s",PASSED
"Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(APIs/API request, [URLE:URLE]))",,,2018-10-25 10:55:09,2018-10-25 10:55:09,"0,047s",PASSED
verifyResponseStatusCode,,,2018-10-25 10:55:09,2018-10-25 10:55:09,"0,003s",PASSED
,,,,,,
Test Cases/API/API test,,,2018-10-25 10:55:09,2018-10-25 10:55:09,"0,060s",PASSED
